,carat,cut,color,clarity,depth,table,x,y,z,color_n,price_predicted,cut_n,clarity_n
244,0.4,3-Very Good,4-G,8-IF,61.2,57.0,4.77,4.79,2.92,3,2470.076347012269,2,7
245,0.3,5-Ideal,6-E,4-VS2,61.5,55.0,4.33,4.29,2.65,5,64.96149857473256,4,3
246,1.01,4-Premium,1-J,6-VVS2,62.7,59.0,6.46,6.39,4.03,0,5704.584208929216,3,5
247,0.51,5-Ideal,7-D,2-SI2,62.5,55.0,5.12,5.15,3.21,6,1093.9346682133178,4,1
248,1.72,4-Premium,5-F,1-I1,60.1,58.0,7.77,7.74,4.66,4,10643.259352812785,3,0
249,0.51,2-Good,6-E,3-SI1,64.3,54.0,5.1,5.07,3.27,5,1218.2502514663292,1,2
250,0.7,5-Ideal,6-E,5-VS1,62.2,58.0,5.67,5.71,3.54,5,4067.4641003942556,4,4
251,0.52,2-Good,3-H,4-VS2,63.6,57.0,5.05,5.1,3.23,2,927.3107324497482,1,3
252,1.01,4-Premium,5-F,2-SI2,62.2,59.0,6.41,6.38,3.98,4,4852.591359472135,3,1
253,0.31,5-Ideal,5-F,4-VS2,62.1,57.0,4.34,4.36,2.7,4,-196.8345363838007,4,3
254,1.01,2-Good,4-G,3-SI1,63.6,57.0,6.33,6.37,4.04,3,4998.084884005446,1,2
255,1.24,2-Good,6-E,3-SI1,63.5,55.0,6.82,6.86,4.35,5,7652.4123452843705,1,2
256,1.01,3-Very Good,2-I,3-SI1,60.1,59.0,6.44,6.47,3.88,1,4548.215645741298,2,2
257,1.05,5-Ideal,4-G,4-VS2,61.9,57.0,6.47,6.51,4.03,3,5975.531522475709,4,3
258,0.9,2-Good,4-G,3-SI1,63.7,60.0,6.11,6.07,3.88,3,4029.64151753699,1,2
259,0.56,5-Ideal,6-E,4-VS2,61.6,57.0,5.3,5.32,3.27,5,2336.20073233265,4,3
260,0.8,3-Very Good,5-F,3-SI1,61.6,56.0,5.96,6.0,3.68,4,3582.8239295388853,2,2
261,0.3,5-Ideal,7-D,3-SI1,62.5,57.0,4.32,4.29,2.69,6,-207.59967364038357,4,2
262,0.76,5-Ideal,3-H,4-VS2,62.7,57.0,5.82,5.86,3.66,2,3076.376841017803,4,3
263,1.21,4-Premium,3-H,3-SI1,59.8,58.0,6.95,6.9,4.14,2,6632.866997841062,3,2
264,1.51,3-Very Good,1-J,5-VS1,61.4,57.0,7.3,7.38,4.51,0,9614.15754660781,2,4
265,1.21,5-Ideal,3-H,6-VVS2,61.3,56.0,6.85,6.89,4.21,2,8165.063011783195,4,5
266,0.7,5-Ideal,5-F,3-SI1,61.5,57.0,5.67,5.74,3.51,4,2712.528522905885,4,2
267,0.53,5-Ideal,2-I,4-VS2,62.2,56.0,5.15,5.2,3.22,1,771.4044038927191,4,3
268,0.46,5-Ideal,6-E,5-VS1,61.9,55.0,4.94,4.97,3.06,5,1981.9318156671038,4,4
269,0.41,5-Ideal,4-G,8-IF,61.7,56.0,4.79,4.81,2.96,3,2531.1629096071997,4,7
270,0.37,3-Very Good,5-F,4-VS2,61.0,58.0,4.61,4.63,2.82,4,386.7587373088704,2,3
271,0.58,5-Ideal,5-F,2-SI2,60.9,57.0,5.4,5.44,3.3,4,1156.3831332348927,4,1
272,0.72,4-Premium,5-F,3-SI1,59.5,62.0,5.85,5.74,3.45,4,2993.536207698004,3,2
273,1.5,2-Good,4-G,3-SI1,58.4,65.0,7.45,7.41,4.34,3,9563.788591219416,1,2
274,1.31,3-Very Good,3-H,4-VS2,61.4,59.0,6.96,7.01,4.29,2,7960.949555920688,2,3
275,1.0,3-Very Good,7-D,3-SI1,62.1,58.0,6.34,6.45,3.97,6,5942.707511311435,2,2
276,0.41,4-Premium,4-G,7-VVS1,60.3,60.0,4.78,4.74,2.87,3,2068.0812728404985,3,6
277,0.38,5-Ideal,5-F,7-VVS1,61.0,57.0,4.67,4.71,2.86,4,2085.9310202474394,4,6
278,0.35,4-Premium,6-E,7-VVS1,60.7,59.0,4.58,4.55,2.77,5,2156.725620855132,3,6
279,0.3,4-Premium,7-D,4-VS2,61.7,58.0,4.32,4.3,2.66,6,371.96064016797163,3,3
280,1.13,5-Ideal,2-I,5-VS1,61.6,54.0,6.72,6.74,4.15,1,6593.915098779367,4,4
281,0.37,4-Premium,6-E,6-VVS2,60.9,59.0,4.61,4.65,2.82,5,1784.0501973578425,3,5
282,0.39,4-Premium,4-G,6-VVS2,60.7,61.0,4.73,4.7,2.86,3,1334.580921921829,3,5
283,0.5,2-Good,7-D,3-SI1,63.9,56.0,5.02,4.93,3.18,6,1469.4573157847126,1,2
284,0.31,5-Ideal,6-E,4-VS2,61.5,56.0,4.39,4.42,2.71,5,152.5204877700403,4,3
285,1.72,2-Good,7-D,2-SI2,63.4,62.0,7.53,7.59,4.79,6,11640.921992964837,1,1
286,1.27,5-Ideal,3-H,3-SI1,59.8,57.0,7.08,7.01,4.22,2,7158.220933012906,4,2
287,1.0,2-Good,7-D,4-VS2,62.8,61.0,6.31,6.34,3.97,6,6442.850545318663,1,3
288,1.59,4-Premium,2-I,4-VS2,59.9,60.0,7.61,7.57,4.55,1,10174.430420957033,3,3
289,0.38,3-Very Good,5-F,4-VS2,60.9,56.0,4.67,4.72,2.86,4,479.61221182425334,2,3
290,2.39,5-Ideal,1-J,5-VS1,62.1,57.0,8.53,8.57,5.31,0,17282.28719855434,4,4
291,1.01,4-Premium,5-F,3-SI1,62.2,59.0,6.36,6.41,3.97,4,5389.795790719889,3,2
292,0.31,4-Premium,3-H,7-VVS1,62.6,58.0,4.33,4.29,2.7,2,753.1301062923062,3,6
293,2.05,5-Ideal,1-J,5-VS1,61.8,58.0,8.12,8.16,5.03,0,14321.16502187411,4,4
294,0.7,2-Good,5-F,3-SI1,61.1,61.0,5.68,5.71,3.48,4,2733.7064641861857,1,2
295,1.01,1-Fair,2-I,1-I1,56.1,63.0,6.7,6.65,3.74,1,3685.586196048797,0,0
296,1.55,3-Very Good,3-H,4-VS2,63.3,56.0,7.38,7.32,4.65,2,9961.770075526636,2,3
297,0.33,4-Premium,6-E,7-VVS1,59.7,58.0,4.49,4.52,2.69,5,2034.5524956652694,3,6
298,1.51,4-Premium,6-E,3-SI1,62.9,62.0,7.31,7.21,4.57,5,10048.271965478121,3,2
299,0.26,3-Very Good,7-D,6-VVS2,59.1,59.0,4.21,4.28,2.51,6,1233.7901642042034,2,5
300,1.01,4-Premium,7-D,3-SI1,59.8,54.0,6.6,6.5,3.93,6,6152.039662868472,3,2
301,0.42,3-Very Good,7-D,3-SI1,60.2,57.0,4.85,4.89,2.93,6,964.8813590650334,2,2
302,1.03,4-Premium,3-H,1-I1,62.9,59.0,6.41,6.3,4.0,2,3818.267284907692,3,0
303,1.57,5-Ideal,2-I,2-SI2,62.6,58.0,7.38,7.41,4.63,1,8781.952476428882,4,1
304,1.01,3-Very Good,4-G,5-VS1,63.1,55.0,6.34,6.37,4.01,3,6098.966173101329,2,4
305,2.51,4-Premium,1-J,2-SI2,59.3,58.0,8.87,8.83,5.25,0,16869.627364116866,3,1
306,0.7,3-Very Good,7-D,3-SI1,63.2,55.0,5.62,5.65,3.56,6,3257.6984969313858,2,2
307,0.95,5-Ideal,4-G,4-VS2,61.6,56.0,6.34,6.3,3.89,3,5115.825086482859,4,3
308,0.32,5-Ideal,6-E,2-SI2,62.7,55.0,4.39,4.42,2.76,5,-897.863209371063,4,1
309,1.25,4-Premium,1-J,2-SI2,62.3,59.0,6.82,6.86,4.26,0,5678.360165905879,3,1
310,2.26,4-Premium,2-I,2-SI2,62.0,58.0,8.4,8.37,5.2,1,14855.289642825539,3,1
311,0.28,5-Ideal,4-G,8-IF,60.9,57.0,4.24,4.27,2.59,3,1435.2519326288057,4,7
312,1.52,5-Ideal,2-I,3-SI1,61.4,57.0,7.4,7.43,4.55,1,8944.895785540999,4,2
313,0.4,2-Good,7-D,5-VS1,56.3,59.0,4.94,4.97,2.79,6,2070.657170652858,1,4
314,1.7,3-Very Good,5-F,2-SI2,63.4,57.0,7.54,7.57,4.79,4,10830.627790107443,2,1
315,2.01,2-Good,1-J,2-SI2,63.4,59.0,7.95,7.99,5.05,0,12274.604006228414,1,1
316,0.3,5-Ideal,7-D,4-VS2,62.2,54.0,4.31,4.28,2.67,6,345.4882135675957,4,3
317,0.55,3-Very Good,6-E,4-VS2,61.6,60.0,5.23,5.27,3.23,5,2248.6417431373425,2,3
318,0.33,4-Premium,6-E,7-VVS1,59.7,58.0,4.52,4.49,2.69,5,2034.5524956652694,3,6
319,1.16,5-Ideal,4-G,6-VVS2,62.0,56.0,6.75,6.71,4.17,3,8007.794780799521,4,5
320,1.51,3-Very Good,1-J,3-SI1,62.9,59.0,7.25,7.29,4.57,0,8460.331404311175,2,2
321,0.29,5-Ideal,5-F,5-VS1,61.6,56.0,4.26,4.31,2.64,4,191.72434307371395,4,4
322,0.7,3-Very Good,6-E,5-VS1,63.4,57.0,5.63,5.67,3.58,5,4003.9302765533544,2,4
323,0.39,4-Premium,3-H,2-SI2,61.2,58.0,4.51,6.02,4.44,2,-1158.2973419029513,3,1
324,0.52,5-Ideal,6-E,4-VS2,61.2,56.0,5.2,5.16,3.17,5,2007.142716831721,4,3
325,2.17,4-Premium,3-H,3-SI1,59.9,61.0,8.39,8.38,5.02,2,15033.235475270494,3,2
326,1.37,5-Ideal,3-H,5-VS1,63.8,56.0,7.01,6.98,4.46,2,8896.440274658482,4,4
327,0.3,3-Very Good,5-F,7-VVS1,61.0,57.0,4.33,4.36,2.65,4,1385.4591066849807,2,6
328,1.06,4-Premium,7-D,2-SI2,61.6,61.0,6.59,6.53,4.04,6,5957.329441835902,3,1
329,0.32,5-Ideal,6-E,7-VVS1,60.9,57.0,4.42,4.45,2.7,5,1883.4596826290594,4,6
330,0.32,4-Premium,4-G,4-VS2,61.0,59.0,4.42,4.46,2.71,3,-368.62432090105585,3,3
331,0.2,4-Premium,7-D,4-VS2,61.7,60.0,3.77,3.72,2.31,6,-503.6292517851027,3,3
332,0.7,5-Ideal,3-H,4-VS2,61.1,57.0,5.71,5.74,3.5,2,2635.7346709671606,4,3
333,0.53,5-Ideal,6-E,5-VS1,61.5,57.0,5.22,5.25,3.22,5,2616.022681314557,4,4
334,0.71,5-Ideal,2-I,7-VVS1,62.4,55.0,5.69,5.76,3.57,1,3948.4905325113637,4,6
335,1.16,5-Ideal,4-G,7-VVS1,61.9,55.0,6.75,6.78,4.19,3,8550.29369736735,4,6
336,1.01,4-Premium,6-E,3-SI1,59.2,60.0,6.56,6.51,3.87,5,5866.218462555533,3,2
337,0.4,5-Ideal,4-G,6-VVS2,62.6,53.0,4.72,4.77,2.97,3,1321.5446900357088,4,5
338,1.51,2-Good,5-F,2-SI2,62.9,55.0,7.22,7.28,4.56,4,9193.479421996979,1,1
339,1.04,3-Very Good,2-I,2-SI2,61.6,58.0,6.47,6.58,4.02,1,4194.27090227834,2,1
340,0.37,5-Ideal,2-I,3-SI1,60.7,60.0,4.6,4.62,2.8,1,-1087.326574678826,4,2
341,0.37,4-Premium,5-F,4-VS2,60.5,59.0,4.62,4.67,2.81,4,413.23116390924633,3,3
342,0.64,2-Good,3-H,5-VS1,61.8,60.3,5.47,5.53,3.4,2,2610.5237698025444,1,4
343,2.01,3-Very Good,2-I,3-SI1,60.8,60.0,8.12,8.15,4.95,1,13267.05316803151,2,2
344,1.29,5-Ideal,4-G,4-VS2,62.5,57.0,6.89,6.92,4.35,3,8045.180351242634,4,3
345,1.01,3-Very Good,4-G,6-VVS2,63.4,55.0,6.41,6.34,4.04,3,6620.2871483888575,2,5
346,2.01,4-Premium,3-H,3-SI1,62.7,59.0,8.08,8.03,5.05,2,13484.04605918347,3,2
347,0.51,3-Very Good,1-J,3-SI1,63.3,56.0,5.12,5.02,3.21,0,-316.7454564998652,2,2
348,0.53,3-Very Good,6-E,4-VS2,63.5,59.0,5.17,5.13,3.27,5,1972.9285436652995,2,3
349,1.01,3-Very Good,4-G,4-VS2,63.0,56.0,6.35,6.41,4.02,3,5567.056227173651,2,3
350,0.31,4-Premium,6-E,7-VVS1,62.0,59.0,4.34,4.3,2.68,5,1737.6613549129265,3,6
351,0.36,5-Ideal,4-G,7-VVS1,60.0,56.0,4.66,4.69,2.81,3,1646.1697828241872,4,6
352,0.31,4-Premium,3-H,5-VS1,61.4,61.0,4.36,4.33,2.67,2,-257.74493236229955,3,4
353,0.77,4-Premium,4-G,6-VVS2,60.8,59.0,5.96,5.92,3.61,3,4656.528026023436,3,5
354,1.5,4-Premium,3-H,3-SI1,61.0,60.0,7.33,7.27,4.45,2,9108.543860664075,3,2
355,0.45,3-Very Good,6-E,2-SI2,63.2,54.0,4.94,4.82,3.09,5,213.9312235675584,2,1
356,0.57,5-Ideal,5-F,2-SI2,62.2,53.0,5.34,5.4,3.34,4,999.9958348786085,4,1
357,1.01,2-Good,2-I,2-SI2,61.8,62.0,6.28,6.35,3.9,1,3921.004964052267,1,1
358,0.71,1-Fair,4-G,2-SI2,65.6,61.0,5.46,5.37,3.55,3,1728.221070496968,0,1
359,0.72,5-Ideal,3-H,2-SI2,61.8,55.0,5.79,5.76,3.57,2,1699.3823896217423,4,1
360,0.55,5-Ideal,3-H,8-IF,61.9,56.0,5.26,5.34,3.26,2,3428.8116754679654,4,7
361,1.01,2-Good,5-F,3-SI1,63.5,59.0,6.3,6.39,4.03,4,5320.9674815589115,1,2
362,0.32,4-Premium,3-H,5-VS1,61.6,59.0,4.37,4.39,2.7,2,-180.77491380714218,3,4
363,0.94,4-Premium,6-E,2-SI2,62.4,58.0,6.33,6.26,3.93,5,4546.677576698221,3,1
364,1.13,5-Ideal,5-F,5-VS1,60.9,57.0,6.73,6.76,4.11,4,7583.740832720061,4,4
365,0.6,2-Good,6-E,5-VS1,58.1,63.0,5.53,5.63,3.24,5,3408.9481065642635,1,4
366,1.01,5-Ideal,7-D,3-SI1,61.2,57.0,6.44,6.47,3.95,6,6077.9168683874195,4,2
367,0.52,3-Very Good,2-I,6-VVS2,61.9,56.0,5.16,5.18,3.2,1,1774.1377331531444,2,5
368,0.3,5-Ideal,3-H,8-IF,62.2,54.0,4.34,4.37,2.71,2,1223.9534896250534,4,7
369,0.42,4-Premium,4-G,3-SI1,61.7,58.0,4.8,4.76,2.95,3,-67.30025743626265,3,2
370,0.33,5-Ideal,4-G,8-IF,61.7,55.0,4.45,4.47,2.75,3,1830.6909960447406,4,7
371,0.33,4-Premium,3-H,8-IF,61.7,59.0,4.45,4.43,2.74,2,1513.1028838113516,3,7
372,0.52,4-Premium,4-G,6-VVS2,61.2,59.0,5.14,5.16,3.15,3,2446.3753548604495,3,5
373,1.07,5-Ideal,4-G,8-IF,61.5,57.0,6.59,6.54,4.04,3,8320.645167137638,4,7
374,0.43,4-Premium,4-G,7-VVS1,60.9,58.0,4.88,4.91,2.98,3,2211.432339310662,3,6
375,0.51,5-Ideal,6-E,5-VS1,60.9,56.0,5.16,5.22,3.16,5,2472.6716148443925,4,4
376,0.3,4-Premium,3-H,6-VVS2,61.0,61.0,4.32,4.3,2.63,2,213.07845097044765,3,5
377,0.31,5-Ideal,6-E,5-VS1,61.8,56.0,4.33,4.34,2.68,5,673.8414630575685,4,4
378,0.4,5-Ideal,2-I,5-VS1,61.2,56.0,4.76,4.82,2.93,1,223.28682880222868,4,4
379,0.7,4-Premium,7-D,3-SI1,58.8,59.0,5.86,5.84,3.44,6,3490.655851014693,3,2
380,1.2,5-Ideal,1-J,2-SI2,62.5,57.0,6.8,6.74,4.23,0,5229.976249289191,4,1
381,0.33,4-Premium,3-H,5-VS1,61.5,58.0,4.39,4.46,2.72,2,-87.92143929175973,3,4
382,0.74,2-Good,3-H,4-VS2,57.5,57.0,5.94,6.01,3.44,2,3176.5720992710962,1,3
383,0.42,5-Ideal,5-F,7-VVS1,62.0,55.0,4.8,4.84,2.99,4,2383.2221238279176,4,6
384,0.41,5-Ideal,4-G,5-VS1,61.6,57.0,4.77,4.74,2.93,3,924.8441011840137,4,4
385,0.39,5-Ideal,5-F,5-VS1,62.3,57.0,4.65,4.69,2.91,4,1030.2528377862623,4,4
386,1.5,3-Very Good,3-H,3-SI1,62.9,57.0,7.24,7.28,4.57,2,9007.948639582646,2,2
387,0.33,5-Ideal,6-E,4-VS2,61.5,55.0,4.47,4.5,2.76,5,327.63846616065484,4,3
388,1.0,5-Ideal,4-G,2-SI2,62.8,57.0,6.37,6.31,3.98,3,4415.677346122986,4,1
389,1.23,4-Premium,4-G,4-VS2,61.6,58.0,6.91,6.85,4.24,3,7567.476783951466,3,3
390,0.71,5-Ideal,4-G,6-VVS2,61.5,57.0,5.73,5.75,3.53,3,4094.1126936110645,4,5
391,0.5,4-Premium,4-G,3-SI1,62.2,60.0,5.07,5.03,3.14,3,606.6992295258215,3,2
392,0.36,5-Ideal,6-E,6-VVS2,61.9,55.0,4.57,4.61,2.84,5,1643.546354961784,4,5
393,0.34,5-Ideal,5-F,7-VVS1,61.7,55.0,4.51,4.5,2.78,4,1698.633666225684,4,6
394,0.72,5-Ideal,6-E,2-SI2,62.3,54.0,5.75,5.78,3.59,5,2625.6742997215347,4,1
395,1.24,5-Ideal,3-H,2-SI2,59.5,61.0,6.98,7.03,4.17,2,6374.222990139455,4,1
396,0.43,4-Premium,5-F,7-VVS1,60.3,58.0,4.88,4.91,2.95,4,2560.7873634645025,3,6
397,0.9,4-Premium,2-I,4-VS2,61.8,59.0,6.15,6.21,3.82,1,4032.264945399393,3,3
398,1.11,4-Premium,7-D,1-I1,61.9,58.0,6.63,6.66,4.11,6,5842.036500604459,3,0
399,0.52,3-Very Good,6-E,4-VS2,62.3,57.0,5.1,5.17,3.2,5,1948.903378310894,2,3
400,1.05,3-Very Good,6-E,3-SI1,62.2,56.0,6.49,6.56,4.06,5,6057.619859734508,2,2
401,0.4,5-Ideal,7-D,6-VVS2,61.3,56.0,4.78,4.75,2.92,6,2343.1373358968535,4,5
402,0.31,5-Ideal,5-F,4-VS2,62.3,57.0,4.34,4.3,2.69,4,-207.4235070239506,4,3
403,0.43,5-Ideal,5-F,8-IF,62.0,56.0,4.87,4.84,3.01,4,3007.985544270979,4,7
404,0.54,5-Ideal,6-E,5-VS1,62.0,56.0,5.26,5.23,3.25,5,2677.1092439094887,4,4
405,0.65,4-Premium,7-D,6-VVS2,59.9,58.0,5.69,5.63,3.39,6,4606.234860260591,3,5
406,0.71,2-Good,2-I,6-VVS2,63.6,57.0,5.69,5.66,3.61,1,3347.752277422707,1,5
407,0.31,2-Good,5-F,4-VS2,63.9,56.0,4.29,4.32,2.75,4,-292.1352721451535,1,3
408,0.51,3-Very Good,6-E,4-VS2,61.3,60.0,5.11,5.16,3.15,5,1914.289242316338,2,3
409,0.6,5-Ideal,3-H,2-SI2,61.7,54.0,5.44,5.48,3.37,2,653.9690045981279,4,1
410,0.52,5-Ideal,4-G,3-SI1,62.6,56.0,5.16,5.13,3.22,3,760.6392666361357,4,2
411,1.54,5-Ideal,1-J,4-VS2,61.9,57.0,7.39,7.5,4.6,0,9313.157656345602,4,3
412,0.3,5-Ideal,6-E,6-VVS2,61.7,55.0,4.31,4.28,2.65,5,1128.7813904300897,4,5
413,0.7,3-Very Good,6-E,4-VS2,61.2,59.0,5.69,5.72,3.49,5,3583.2045223472537,2,3
414,0.9,5-Ideal,6-E,4-VS2,62.1,57.0,6.15,6.18,3.83,5,5286.733938372725,4,3
415,1.01,3-Very Good,7-D,3-SI1,62.9,59.0,6.39,6.43,4.03,6,5987.910617946141,2,2
416,1.56,5-Ideal,5-F,3-SI1,61.2,57.0,7.52,7.48,4.59,4,10258.485049662548,4,2
417,0.31,5-Ideal,5-F,3-SI1,62.3,56.0,4.32,4.35,2.7,4,-744.6279382717048,4,2
418,0.39,5-Ideal,4-G,3-SI1,61.4,55.0,4.7,4.74,2.9,3,-314.093769061958,4,2
419,1.03,4-Premium,7-D,2-SI2,62.5,54.0,6.5,6.42,4.04,6,5647.002106369302,3,1
420,0.7,5-Ideal,6-E,4-VS2,61.4,57.0,5.76,5.8,3.55,5,3572.6155517071034,4,3
421,1.05,4-Premium,2-I,1-I1,61.8,56.0,6.53,6.48,4.02,1,3734.036489585744,3,0
422,0.53,5-Ideal,5-F,4-VS2,61.3,55.0,5.22,5.25,3.21,4,1771.819108473564,4,3
423,1.0,4-Premium,5-F,4-VS2,60.7,58.0,6.45,6.36,3.89,4,5918.858512573463,3,3
424,0.53,4-Premium,3-H,3-SI1,59.4,60.0,5.26,5.24,3.12,2,700.0336738404594,3,2
425,1.0,2-Good,3-H,2-SI2,63.9,55.0,6.41,6.34,4.07,2,4039.849895368771,1,1
426,2.02,5-Ideal,3-H,2-SI2,62.7,57.0,8.05,8.0,5.03,2,13034.400617131027,4,1
427,1.08,3-Very Good,4-G,2-SI2,63.2,57.0,6.54,6.5,4.12,3,5094.971318405145,2,1
428,0.77,5-Ideal,5-F,3-SI1,61.5,56.0,5.89,5.95,3.64,4,3325.4414472730373,4,2
429,0.33,4-Premium,3-H,4-VS2,60.4,60.0,4.52,4.48,2.72,2,-566.8865320186867,3,3
430,0.41,5-Ideal,5-F,4-VS2,60.0,56.0,4.82,4.88,2.91,4,789.9395472908518,4,3
431,0.3,5-Ideal,5-F,4-VS2,62.1,55.0,4.26,4.31,2.66,4,-284.393525579108,4,3
432,1.01,2-Good,6-E,2-SI2,61.4,64.0,6.29,6.42,3.9,5,5212.535354266125,1,1
433,0.74,4-Premium,6-E,4-VS2,62.7,58.0,5.77,5.72,3.6,5,3854.023199327356,3,3
434,0.55,3-Very Good,6-E,3-SI1,64.2,55.0,5.18,5.2,3.33,5,1573.780693567634,2,2
435,0.51,5-Ideal,6-E,5-VS1,62.0,57.0,5.11,5.15,3.18,5,2414.4322763235655,4,4
436,1.0,3-Very Good,4-G,6-VVS2,62.3,58.0,6.39,6.45,4.0,3,6590.967497714377,2,5
437,0.55,3-Very Good,6-E,6-VVS2,60.8,55.0,5.26,5.33,3.22,5,3365.4064881934514,2,5
438,2.0,5-Ideal,3-H,4-VS2,62.4,55.0,8.03,7.94,4.99,2,13949.574957196144,4,3
439,0.32,5-Ideal,6-E,4-VS2,60.2,57.0,4.51,4.46,2.7,5,308.907786126324,4,3
440,0.31,4-Premium,7-D,3-SI1,62.1,58.0,4.33,4.3,2.68,6,-98.86274316477602,3,2
441,0.34,4-Premium,5-F,4-VS2,60.7,60.0,4.5,4.46,2.72,4,139.96522568317414,3,3
442,0.32,5-Ideal,4-G,5-VS1,61.9,55.0,4.43,4.39,2.73,3,120.92974246602171,4,4
443,0.7,3-Very Good,2-I,2-SI2,58.8,60.0,5.8,5.83,3.42,1,1365.510858599992,2,1
444,0.31,4-Premium,6-E,5-VS1,61.9,58.0,4.31,4.32,2.67,5,668.5469777374933,3,4
445,0.73,4-Premium,5-F,2-SI2,59.5,62.0,5.89,5.84,3.49,4,2543.8907656455563,3,1
446,1.3,4-Premium,5-F,5-VS1,62.5,58.0,6.97,6.94,4.35,4,8987.531883919086,3,4
447,0.32,5-Ideal,4-G,8-IF,62.9,55.0,4.41,4.37,2.76,3,1679.5981830085316,4,7
448,2.01,5-Ideal,3-H,4-VS2,63.0,55.0,8.03,7.97,5.04,2,14005.367034470999,4,3
449,0.5,5-Ideal,3-H,3-SI1,61.9,56.0,5.08,5.13,3.16,2,304.99457325265803,4,2
450,0.52,3-Very Good,4-G,3-SI1,63.3,57.0,5.11,5.08,3.22,3,723.5778693956099,2,2
451,0.73,5-Ideal,4-G,3-SI1,62.1,54.0,5.81,5.76,3.59,3,2625.8504663379667,4,2
452,1.0,4-Premium,3-H,4-VS2,59.7,59.0,6.57,6.52,3.91,2,5336.6271413074355,3,3
453,0.53,5-Ideal,4-G,5-VS1,61.5,57.0,5.26,5.21,3.22,3,1980.846456847778,4,4
454,0.34,5-Ideal,6-E,3-SI1,62.9,56.0,4.48,4.45,2.81,5,-196.12977037284372,4,2
455,0.54,5-Ideal,3-H,3-SI1,61.0,56.0,5.24,5.28,3.21,2,702.8808979145642,4,2
456,0.73,4-Premium,7-D,4-VS2,60.9,59.0,5.82,5.77,3.53,6,4179.353058126791,3,3
457,0.5,5-Ideal,1-J,4-VS2,62.5,53.0,5.09,5.12,3.19,0,175.2558681131818,4,3
458,0.33,3-Very Good,4-G,3-SI1,63.2,57.0,4.44,4.39,2.79,3,-934.7484399951559,2,2
459,2.09,2-Good,2-I,3-SI1,57.9,63.0,8.37,8.46,4.87,1,14121.065155876151,1,2
460,0.55,5-Ideal,6-E,5-VS1,61.9,55.0,5.3,5.24,3.25,5,2769.9627184248707,4,4
461,1.01,5-Ideal,6-E,4-VS2,61.3,57.0,6.49,6.46,3.97,5,6292.238702081708,4,3
462,1.26,5-Ideal,4-G,7-VVS1,62.1,57.0,7.01,6.91,4.32,3,9415.294618680275,4,6
463,0.5,3-Very Good,6-E,3-SI1,63.3,59.0,5.03,4.99,3.17,5,1183.6361154717742,2,2
464,0.4,4-Premium,5-F,4-VS2,62.1,58.0,4.71,4.76,2.94,4,591.1963663739666,3,3
465,0.61,5-Ideal,6-E,4-VS2,61.4,56.0,5.47,5.51,3.37,5,2784.5846489493374,4,3
466,0.41,5-Ideal,5-F,6-VVS2,61.7,57.0,4.8,4.73,2.94,4,1774.3421593450817,4,5
467,0.5,5-Ideal,4-G,4-VS2,61.6,55.0,5.11,5.14,3.16,3,1175.6705726940268,4,3
468,1.11,4-Premium,6-E,4-VS2,62.2,58.0,6.61,6.64,4.12,5,7120.178226154107,3,3
469,1.22,5-Ideal,5-F,4-VS2,62.6,56.0,6.8,6.78,4.25,4,7744.561053788797,4,3
470,0.33,5-Ideal,5-F,5-VS1,61.2,56.0,4.46,4.49,2.74,4,563.1382411352447,4,4
471,1.51,2-Good,3-H,3-SI1,62.2,61.0,7.25,7.32,4.53,2,9132.56902601848,1,2
472,0.71,4-Premium,5-F,3-SI1,60.4,58.0,5.8,5.83,3.51,4,2858.3268506220197,3,2
473,0.23,5-Ideal,5-F,6-VVS2,60.3,57.0,3.99,4.03,2.42,4,272.40314831060095,4,5
474,0.6,4-Premium,6-E,2-SI2,62.0,59.0,5.41,5.37,3.34,5,1590.8498853380702,3,1
475,0.55,2-Good,2-I,6-VVS2,61.0,61.0,5.32,5.36,3.26,1,2084.465068619744,1,5
476,0.91,5-Ideal,5-F,3-SI1,60.2,57.0,6.29,6.34,3.8,4,4620.095605168319,4,2
477,1.2,3-Very Good,6-E,3-SI1,61.8,56.0,6.75,6.82,4.19,5,7392.1826389444195,2,2
478,0.54,5-Ideal,3-H,2-SI2,61.2,56.0,5.27,5.24,3.21,2,155.08749602666012,4,1
479,1.09,2-Good,5-F,3-SI1,61.0,64.0,6.58,6.63,4.03,4,6153.801528123251,1,2
480,0.49,4-Premium,3-H,2-SI2,59.9,59.0,5.17,5.12,3.08,2,-213.87914078890026,3,1
481,0.35,5-Ideal,4-G,7-VVS1,61.7,55.0,4.54,4.57,2.81,3,1468.6045431876018,4,6
482,1.28,4-Premium,4-G,6-VVS2,62.1,58.0,6.96,6.91,4.31,3,9053.208165823135,3,5
483,0.39,5-Ideal,2-I,8-IF,62.3,54.0,4.69,4.71,2.93,1,1689.101794829356,4,7
484,1.02,2-Good,3-H,2-SI2,63.7,58.0,6.28,6.24,3.99,2,4225.556844399536,1,1
485,1.01,2-Good,6-E,2-SI2,63.7,58.0,6.32,6.36,4.04,5,5090.762191904396,1,1
486,1.0,2-Good,6-E,3-SI1,63.2,57.0,6.36,6.39,4.03,5,5566.880060557218,1,2
487,1.19,4-Premium,3-H,5-VS1,62.4,59.0,6.79,6.73,4.22,2,7394.501263623999,3,4
488,1.54,4-Premium,3-H,4-VS2,62.1,62.0,7.38,7.31,4.56,2,9937.74491017223,3,3
